trial_order,id,condition,correct,RT
110,47294,condition_a,True,953.3375836827764
111,47294,baseline,False,210.406523241454
112,47294,baseline,True,423.58857264023175
113,47294,condition_a,True,866.5906914896414
114,47294,condition_a,True,662.0205228050942
115,47294,condition_b,True,588.7702806218865
116,47294,baseline,True,327.7741183655445
117,47294,condition_b,True,214.16128503098204
118,47294,baseline,True,420.0049181396628
119,47294,condition_a,True,816.5931907445683
0,23596,baseline,True,615.184117631306
1,23596,condition_b,True,223.13200777621583
2,23596,baseline,True,119.88738288766515
3,23596,condition_b,True,121.84850588876016
4,23596,condition_b,True,228.97308627914333
5,23596,condition_b,True,147.88703783401445
6,23596,condition_a,True,130.50370935363924
7,23596,condition_b,True,200.39305846289687
8,23596,baseline,True,278.74460052017
9,23596,baseline,True,444.79794080719086
10,23596,baseline,True,335.3459265320984
11,23596,condition_b,True,181.40324389213444
12,23596,baseline,True,270.9224395027784
13,23596,condition_a,False,362.132505442837
14,23596,condition_a,True,503.9334644854162
15,23596,baseline,True,375.03384156300586
16,23596,condition_a,True,212.9554529589723
17,23596,condition_b,True,222.16603579471013
18,23596,baseline,True,84.17982715507549
19,23596,baseline,True,202.49028141181543
20,23596,condition_b,True,107.2215042174737
21,23596,condition_a,True,172.4745126967302
22,23596,baseline,True,181.61027965740945
23,23596,condition_b,True,247.50492060862976
24,23596,condition_a,True,601.9047464817829
25,23596,condition_b,True,108.83225076983584
26,23596,condition_b,True,130.84268149677328
27,23596,condition_b,True,311.2664329597813
28,23596,condition_a,True,388.4045683719676
29,23596,condition_a,True,729.1554720027325
30,23596,condition_a,True,865.8698340536001
31,23596,baseline,True,83.43310742902581
32,23596,condition_a,True,463.6416268411594
33,23596,condition_b,True,129.60623407827185
34,23596,condition_b,True,160.8172673340491
35,23596,baseline,True,536.754233548079
36,23596,baseline,True,259.0729247031826
37,23596,condition_a,False,241.470515248244
38,23596,condition_b,True,97.35087023082566
39,23596,condition_b,True,242.76007995375485
40,23596,condition_b,True,227.88775817339783
41,23596,baseline,True,255.2902906352176
42,23596,condition_a,False,279.53895031493386
43,23596,condition_a,True,158.66975985053787
44,23596,condition_b,True,387.2092104856684
45,23596,baseline,True,443.9491195970614
46,23596,baseline,True,241.9576719825825
47,23596,baseline,True,232.72026485152475
48,23596,condition_a,False,386.3242183635674
49,23596,baseline,True,220.34272138215
50,23596,baseline,True,130.08097625936443
51,23596,condition_b,True,437.67361308037584
52,23596,baseline,True,303.2156479658169
53,23596,baseline,True,480.3033660119965
54,23596,condition_b,True,132.58708879965295
55,23596,condition_b,True,170.36137227466304
56,23596,condition_a,True,465.19316022536265
57,23596,baseline,False,393.13117038232167
58,23596,baseline,True,232.1628196412468
59,23596,condition_b,True,285.93373518602766
60,23596,condition_a,True,457.3226151695282
61,23596,condition_a,True,367.9738253711492
62,23596,baseline,True,234.55682828934587
63,23596,condition_b,True,839.017112800276
64,23596,condition_b,True,403.5448776798563
65,23596,condition_a,True,477.7155449883327
66,23596,condition_b,False,185.05883303284443
67,23596,condition_b,True,206.2048191551762
68,23596,condition_b,True,332.3248820733685
69,23596,baseline,True,126.79092550461596
70,23596,condition_a,False,302.5899858165215
71,23596,condition_a,True,494.02826064362085
72,23596,baseline,True,286.25433989959504
73,23596,condition_a,True,317.29302543979964
74,23596,baseline,True,131.0841550803423
75,23596,condition_b,True,134.9809105137139
76,23596,condition_b,True,281.1170433706057
77,23596,condition_a,False,403.8149231718969
78,23596,condition_a,True,277.6257394806443
79,23596,condition_a,True,593.1531834613785
80,23596,condition_b,True,149.89895676473247
81,23596,condition_a,True,284.3816695059653
82,23596,condition_a,False,218.2946207698116
83,23596,baseline,True,195.7549851142456
84,23596,condition_a,True,593.7856283114177
85,23596,condition_a,True,493.8314656757946
86,23596,condition_a,True,309.4740534846717
87,23596,baseline,True,187.6685126689544
88,23596,condition_a,True,287.3905474980112
89,23596,condition_b,False,139.3050321739833
90,23596,baseline,False,577.2005857951748
91,23596,baseline,True,386.9830051531095
92,23596,condition_b,True,88.2921001716191
93,23596,baseline,False,370.7176419506479
94,23596,baseline,True,835.6109750492802
95,23596,baseline,False,246.02554341263615
96,23596,condition_a,False,341.2959083681842
97,23596,baseline,False,193.0103288964412
98,23596,condition_b,True,251.5703187871175
99,23596,condition_b,True,236.58681011691243
100,23596,baseline,True,209.8291239931877
101,23596,condition_b,True,204.939636297837
102,23596,condition_b,True,202.44489237858392
103,23596,condition_a,False,299.83605346718525
104,23596,condition_a,True,376.4205153845379
105,23596,condition_a,True,460.1488916813073
106,23596,condition_a,True,137.79758158938716
107,23596,baseline,False,115.8580604494601
108,23596,baseline,True,167.5960748876939
109,23596,condition_a,True,296.09858974845207
110,23596,condition_b,True,196.55025062018137
111,23596,condition_b,True,404.13711096867104
112,23596,condition_a,True,499.5413950061564
113,23596,condition_a,True,694.1266466420026
114,23596,baseline,True,299.2840091688368
115,23596,condition_a,True,352.2311164817143
116,23596,baseline,True,158.07615324487531
117,23596,condition_b,True,157.63021996367846
118,23596,condition_a,True,233.10187843036505
119,23596,condition_b,True,267.8460316664808
0,70156,baseline,False,379.01171569798765
1,70156,baseline,True,408.5484030154336
2,70156,condition_b,True,404.40189538179146
3,70156,baseline,True,302.6197612672639
4,70156,condition_a,True,1442.5317382877315
5,70156,baseline,True,418.1245245964091
6,70156,condition_a,True,424.4997197134604
7,70156,condition_a,True,110.15266037767908
8,70156,condition_a,True,1555.8252843939572
9,70156,condition_b,False,976.2093264897374
10,70156,baseline,True,411.3030650123859
11,70156,condition_b,True,330.49438941073885
12,70156,condition_a,False,319.4756522804256
13,70156,baseline,True,402.8545129124621
14,70156,baseline,True,655.1482897450715
15,70156,condition_a,False,649.3607566179393
16,70156,condition_a,True,607.9072588277655
17,70156,condition_b,True,266.8957154276996
18,70156,condition_b,True,435.3236733529098
19,70156,condition_a,False,587.6121242559622
20,70156,condition_a,True,1218.6608695015152
21,70156,condition_a,False,352.89708805097536
22,70156,condition_b,True,203.0075260082364
23,70156,condition_a,True,320.1009576037638
24,70156,baseline,True,364.0599038043901
25,70156,baseline,True,102.03205497120231
26,70156,baseline,True,320.2121986694395
27,70156,condition_a,True,551.2017371169447
28,70156,condition_a,True,771.9876682705466
29,70156,condition_a,False,447.2615943150116
30,70156,condition_a,False,670.9516254895228
31,70156,baseline,True,307.6263032448514
32,70156,baseline,True,386.1018984612279
33,70156,baseline,True,155.2376255124893
34,70156,baseline,True,405.9457081378652
35,70156,baseline,True,553.9887584692607
36,70156,condition_b,True,181.08511277105083
37,70156,condition_b,True,239.610388252004
38,70156,condition_a,True,392.4136399773639
39,70156,baseline,True,1419.3885787295062
40,70156,condition_a,True,372.6842135172434
41,70156,condition_b,True,337.47455222805064
42,70156,condition_a,True,604.2004794355372
43,70156,condition_b,True,426.1643316104174
44,70156,condition_b,True,149.32041220637055
45,70156,baseline,False,1130.0920397231373
46,70156,condition_a,True,463.11522435325287
47,70156,condition_a,True,921.208889954458
48,70156,baseline,True,292.1706919775765
49,70156,condition_b,True,363.7181475912674
50,70156,condition_b,True,1231.2370200374169
51,70156,baseline,True,489.3528294979672
52,70156,condition_a,True,472.4050449579277
53,70156,condition_b,True,263.63238556447675
54,70156,condition_b,True,118.22451810396169
55,70156,condition_b,True,245.9972675557864
56,70156,condition_a,True,389.9030001648744
57,70156,baseline,True,295.41625269704474
58,70156,condition_b,True,153.4435594217537
59,70156,baseline,True,1114.067255663004
60,70156,baseline,True,515.8643335956002
61,70156,condition_b,True,335.1919635190901
62,70156,condition_a,False,408.61715395137867
63,70156,condition_a,True,626.763084233038
64,70156,baseline,False,235.45728899418356
65,70156,condition_a,True,872.1917441753807
66,70156,condition_a,True,1161.8524186192926
67,70156,condition_b,True,211.51847500607343
68,70156,baseline,True,331.2906073608845
69,70156,baseline,True,499.6145546388074
70,70156,condition_a,True,329.6948118687882
71,70156,baseline,True,366.02064245066185
72,70156,condition_b,True,374.7271749325736
73,70156,condition_b,True,185.52265590545244
74,70156,condition_a,True,551.4969525720779
75,70156,condition_a,True,895.1890044671802
76,70156,condition_b,True,308.9557520902285
77,70156,condition_a,True,2366.919453584155
78,70156,condition_b,True,289.0017604548133
79,70156,condition_a,True,585.2989768225913
80,70156,baseline,True,530.6195806244101
81,70156,condition_b,True,298.30253684259617
82,70156,baseline,True,485.7748284198651
83,70156,condition_a,False,160.38408434318262
84,70156,condition_b,True,385.0614537080365
85,70156,condition_a,True,881.9794527735847
86,70156,condition_a,True,352.3743881402195
87,70156,baseline,True,372.6700903521229
88,70156,condition_b,True,385.2152087831683
89,70156,condition_b,True,266.96227436715265
90,70156,condition_a,False,602.840822671137
91,70156,condition_a,True,389.0086605369192
92,70156,baseline,True,401.73344694853193
93,70156,baseline,True,357.67823285336186
94,70156,baseline,True,540.5917487055264
95,70156,condition_b,True,187.9010703779097
96,70156,condition_b,True,189.01735450897127
97,70156,condition_b,True,220.43236805872576
98,70156,condition_a,True,614.8297081326929
99,70156,condition_b,True,346.22181386390884
100,70156,condition_b,True,368.8491500272215
101,70156,baseline,True,255.09371745538112
102,70156,condition_b,True,506.0733712428185
103,70156,baseline,True,235.2487327614983
104,70156,condition_b,True,385.86923830254506
105,70156,baseline,True,877.3082873399736
106,70156,condition_b,True,432.90315192555727
107,70156,condition_a,True,373.2210140822862
108,70156,baseline,True,134.65664110485173
109,70156,baseline,True,308.0115246611156
110,70156,condition_b,True,352.07437628132163
111,70156,condition_b,True,360.5734413756021
112,70156,condition_b,True,332.16150734399366
113,70156,baseline,True,548.7181697274953
114,70156,baseline,True,296.91587250758414
115,70156,condition_a,True,862.0339416146408
116,70156,baseline,False,323.815551579124
117,70156,condition_b,True,286.15208408562745
118,70156,condition_b,True,319.148528362308
119,70156,condition_a,False,750.6676840723107
0,22134,condition_a,True,634.2356366684517
1,22134,condition_b,True,852.337904696887
2,22134,baseline,True,573.9695398055086
3,22134,condition_a,True,2084.4257602676985
4,22134,baseline,True,294.6699820294909
5,22134,condition_b,True,189.7123201601259
6,22134,baseline,True,366.3472328503552
7,22134,condition_a,True,624.6392333001322
8,22134,condition_b,True,401.4864922668485
9,22134,condition_b,True,476.8880160945045
10,22134,baseline,True,554.1958268936257
11,22134,condition_b,True,498.7366881009283
12,22134,baseline,False,440.8328426212371
13,22134,baseline,True,368.0360637638077
14,22134,baseline,True,392.1452522228388
15,22134,condition_b,True,199.2595357963144
16,22134,condition_a,True,794.1141422266252
17,22134,condition_a,True,633.4495464549481
18,22134,baseline,True,459.2402443868915
19,22134,condition_b,True,609.336104618898
20,22134,condition_a,True,644.2643389651499
21,22134,condition_b,True,869.0488948766687
22,22134,baseline,False,496.20156093631454
23,22134,condition_a,True,355.58692607391674
24,22134,condition_a,True,660.8178762122507
25,22134,condition_a,True,778.8222495973215
26,22134,baseline,True,433.5678978149522
27,22134,baseline,True,1534.1632072676075
28,22134,baseline,True,765.135912408227
29,22134,condition_a,True,928.8265752168244
30,22134,baseline,True,551.5560827095265
31,22134,condition_a,False,568.8124201407953
32,22134,baseline,True,1177.0660323604186
33,22134,condition_b,True,507.4544223591427
34,22134,condition_b,True,355.57791092709897
35,22134,baseline,False,554.1429618122922
36,22134,condition_b,True,201.93546873221896
37,22134,condition_a,True,1165.3866745307248
38,22134,condition_b,True,384.7489424087863
39,22134,condition_b,True,298.92203513767004
40,22134,baseline,True,528.7780494575447
41,22134,condition_a,False,627.6814680934408
42,22134,condition_b,True,349.08596370535435
43,22134,condition_b,True,457.8572805120045
44,22134,baseline,True,628.2766329975788
45,22134,baseline,False,456.1856276759674
46,22134,condition_b,True,1074.5313885943754
47,22134,baseline,True,1182.3892824269617
48,22134,baseline,True,560.2182855802822
49,22134,condition_b,True,193.6134432174284
50,22134,condition_a,False,1340.8151740244298
51,22134,condition_b,True,400.2995968018465
52,22134,baseline,True,359.6859964893946
53,22134,condition_a,False,1222.3509421876129
54,22134,condition_a,True,766.0238350562122
55,22134,condition_a,True,334.17522710905354
56,22134,condition_a,True,1488.719593117567
57,22134,condition_a,True,601.5374424995309
58,22134,condition_a,False,1170.3918982156226
59,22134,condition_a,True,1237.362382206622
60,22134,condition_b,True,466.98986581687694
61,22134,condition_a,True,501.9603380452222
62,22134,condition_a,True,629.2443798149976
63,22134,baseline,True,512.9927958784251
64,22134,baseline,True,780.0858149933124
65,22134,condition_a,True,800.8333969690051
66,22134,condition_b,True,654.9105921854897
67,22134,condition_b,True,321.1519939029964
68,22134,condition_b,True,315.3693913025549
69,22134,condition_b,False,283.1374845146109
70,22134,condition_b,True,555.1360183192712
71,22134,condition_a,True,501.7380558928326
72,22134,baseline,False,520.7845062511908
73,22134,condition_a,True,1196.9315686571351
74,22134,condition_a,False,929.2152301678058
75,22134,baseline,False,363.857384069622
76,22134,baseline,True,255.3164255217193
77,22134,condition_b,True,2064.0892189220917
78,22134,condition_b,True,1030.7828479697228
79,22134,baseline,False,810.3921842368463
80,22134,condition_a,True,1211.5098371632962
81,22134,condition_b,True,788.1659846504426
82,22134,baseline,True,939.7494863452856
83,22134,condition_b,True,543.1043264474715
84,22134,baseline,True,362.4991818305895
85,22134,condition_b,True,204.39535365454304
86,22134,condition_a,True,408.0926167242187
87,22134,baseline,True,430.7353822432731
88,22134,condition_a,True,533.2048207185387
89,22134,condition_a,True,649.0458898868137
90,22134,baseline,True,519.6441324969597
91,22134,baseline,True,772.4267917951415
92,22134,condition_a,True,1159.6244903682627
93,22134,condition_b,True,678.9995301762428
94,22134,condition_b,True,673.5304439727336
95,22134,condition_a,True,493.2904853577732
96,22134,condition_b,True,514.6005353029898
97,22134,condition_a,False,800.3182862698388
98,22134,baseline,True,579.2596266852822
99,22134,condition_b,True,591.7608742280092
100,22134,baseline,True,851.7674454069623
101,22134,condition_b,True,429.47329112468856
102,22134,baseline,True,968.6359301833764
103,22134,condition_a,False,859.1176402818047
104,22134,condition_a,True,2155.089759475715
105,22134,baseline,True,215.87927934980883
106,22134,baseline,True,1730.5678868111502
107,22134,condition_a,True,480.4125022200009
108,22134,condition_a,True,1029.8021247062277
109,22134,condition_b,True,666.6821568567989
110,22134,baseline,True,1855.0080416828196
111,22134,baseline,False,810.3843745131846
112,22134,condition_b,True,459.2195035424077
113,22134,condition_b,True,604.1982226592123
114,22134,baseline,True,533.1483849400263
115,22134,condition_b,True,178.87688799306386
116,22134,condition_b,True,282.253298526124
117,22134,condition_a,True,669.2736684302856
118,22134,condition_b,True,349.5069117351634
119,22134,condition_a,True,1004.5516875784664
0,98940,baseline,True,545.3877621686648
1,98940,baseline,False,436.7922933609682
2,98940,condition_b,True,476.9838762410772
3,98940,baseline,True,261.66476389475554
4,98940,condition_b,True,314.62151744788184
5,98940,condition_b,True,689.9471041749416
6,98940,condition_b,True,653.7228369780648
7,98940,condition_a,True,1983.888148134676
8,98940,condition_a,False,1542.298016282016
9,98940,condition_a,True,2281.4708034863334
10,98940,baseline,True,984.841633471654
11,98940,condition_b,True,494.1623107850292
12,98940,condition_a,True,912.2843287979202
13,98940,condition_a,True,787.0487969161512
14,98940,condition_a,True,327.31139016046126
15,98940,condition_a,False,570.3449241023361
16,98940,condition_a,False,1040.2517977563866
17,98940,condition_a,True,926.70495770145
18,98940,condition_b,True,814.1594525830064
19,98940,condition_a,False,506.2824038268735
20,98940,condition_b,True,438.6722024733083
21,98940,condition_a,True,1075.3785433351693
22,98940,baseline,True,180.8682939626912
23,98940,baseline,True,605.4922266401726
24,98940,condition_b,True,415.27010389163536
25,98940,baseline,True,206.38863461679065
26,98940,baseline,True,614.1044586110739
27,98940,baseline,True,701.3612382473818
28,98940,condition_a,True,1041.8096517165372
29,98940,condition_a,False,792.020991110679
30,98940,condition_a,True,2416.5694009352846
31,98940,condition_a,False,960.5165472159972
32,98940,baseline,True,564.5112795496867
33,98940,condition_b,True,428.7121846421993
34,98940,baseline,True,481.20425176006216
35,98940,baseline,True,622.1014654501514
36,98940,baseline,True,1012.754029971169
37,98940,baseline,True,581.3081036861132
38,98940,baseline,True,424.5032730626404
39,98940,baseline,False,579.1382437496279
40,98940,condition_a,True,570.2354052919819
41,98940,baseline,True,591.6132200559823
42,98940,baseline,True,379.1118462551814
43,98940,condition_a,False,348.8503888723395
44,98940,condition_b,True,891.6663861072282
45,98940,condition_a,True,843.8227080288676
46,98940,condition_a,False,682.5199549247324
47,98940,condition_a,True,605.3920774083022
48,98940,baseline,True,350.7612796672039
49,98940,condition_b,True,447.2424407747622
50,98940,condition_b,True,618.478828357469
51,98940,condition_a,True,673.1837270098978
52,98940,condition_a,False,448.5982212675758
53,98940,condition_b,True,1184.4811201401224
54,98940,condition_a,True,1956.5449273828492
55,98940,baseline,True,664.068789361731
56,98940,baseline,True,494.8045912360771
57,98940,condition_a,False,914.5459429028016
58,98940,baseline,True,1176.7535446471734
59,98940,condition_a,False,1169.0503182588193
60,98940,condition_a,False,761.7333658552523
61,98940,condition_b,True,435.39355877073774
62,98940,baseline,True,1314.9470549545115
63,98940,baseline,True,672.0795389450066
64,98940,baseline,True,610.1529292745488
65,98940,baseline,True,462.40115674451016
66,98940,condition_a,False,1073.4064932008837
67,98940,condition_b,True,514.1294553866438
68,98940,condition_a,True,1543.6929471941523
69,98940,condition_b,True,958.8453474796772
70,98940,condition_b,True,555.6348720210135
71,98940,baseline,True,216.55113220588723
72,98940,condition_b,True,818.1840715167908
73,98940,condition_a,True,915.205707951683
74,98940,condition_a,False,372.6154591056084
75,98940,condition_b,True,562.9324286634179
76,98940,baseline,True,418.0220083939507
77,98940,condition_b,True,948.7666285840296
78,98940,condition_a,True,1133.9533403427308
79,98940,condition_a,False,769.1071824667127
80,98940,condition_b,True,335.5511663073959
81,98940,condition_a,False,1033.3903424614086
82,98940,condition_b,True,564.3706136432514
83,98940,condition_b,True,283.10866973818014
84,98940,condition_b,True,529.3722633796505
85,98940,baseline,True,843.5556795476002
86,98940,condition_b,True,578.7331758046197
87,98940,baseline,True,546.7122062215451
88,98940,baseline,True,600.4945046645796
89,98940,baseline,False,204.26356504899303
90,98940,condition_b,True,441.47537319595335
91,98940,condition_b,False,1011.2170335708424
92,98940,baseline,True,764.7439037783378
93,98940,baseline,False,785.595042142737
94,98940,condition_b,True,597.7855375225432
95,98940,condition_b,True,346.9229972650075
96,98940,condition_a,True,648.61405022335
97,98940,baseline,True,320.0936465662491
98,98940,condition_b,True,1331.6450099712529
99,98940,condition_a,False,426.8878969171879
100,98940,condition_b,True,236.8853376030098
101,98940,condition_b,True,492.8066600274267
102,98940,condition_a,True,1707.842055461703
103,98940,condition_b,True,486.038408402305
104,98940,baseline,False,1198.5259257578527
105,98940,condition_b,True,224.46853476866755
106,98940,condition_b,True,479.09438030484097
107,98940,condition_a,True,590.2768827715759
108,98940,baseline,True,341.8032150787336
109,98940,condition_a,True,771.4312970665874
110,98940,condition_a,True,1040.4230614265766
111,98940,condition_b,True,834.7589445981027
112,98940,baseline,True,429.4835816005052
113,98940,condition_b,True,219.6283612937104
114,98940,condition_a,False,775.5034719088161
115,98940,baseline,True,306.17474258174053
116,98940,condition_b,True,1670.9033495181009
117,98940,condition_b,True,436.5111766849837
118,98940,condition_b,True,726.2016378601475
119,98940,baseline,False,407.6828147560181
0,33835,condition_a,True,755.9623698282797
1,33835,baseline,True,203.74711022645968
2,33835,condition_b,True,369.3153123356767
3,33835,condition_a,True,712.3633947122578
4,33835,condition_b,True,647.8295605408791
5,33835,condition_b,True,272.8450752927613
6,33835,baseline,True,367.7607581982249
7,33835,condition_b,True,474.2315834322095
8,33835,baseline,False,162.44084813598462
9,33835,baseline,True,371.2496012822665
10,33835,condition_b,True,567.0497212849968
11,33835,baseline,True,497.4183369172218
12,33835,condition_a,True,866.3854695621333
13,33835,condition_a,True,360.33356949061033
14,33835,condition_a,True,667.725198286802
15,33835,condition_b,True,537.1679997514474
16,33835,baseline,True,418.8077405947575
17,33835,condition_a,False,290.8246658524088
18,33835,condition_b,True,292.10627675789124
19,33835,condition_a,True,481.8533527641684
20,33835,baseline,True,778.2353153790779
21,33835,condition_b,True,435.3298305646314
22,33835,baseline,False,309.34804682072985
23,33835,condition_b,True,806.367455698263
24,33835,condition_a,True,786.6525023279683
25,33835,condition_a,True,1781.8891040070532
26,33835,baseline,False,198.1014130897691
27,33835,baseline,True,676.3073896943702
28,33835,condition_b,True,724.7912867843642
29,33835,condition_b,True,874.3838827508906
30,33835,condition_b,True,296.21497315703243
31,33835,condition_a,True,1145.7825843565151
32,33835,baseline,False,1896.290579297735
33,33835,condition_b,True,267.5110329857788
34,33835,condition_a,True,440.3801071002149
35,33835,condition_b,True,531.4954954660418
36,33835,baseline,False,878.571911431933
37,33835,baseline,True,206.64047649543815
38,33835,baseline,True,289.1215240888092
39,33835,condition_b,True,1019.2023089666704
40,33835,condition_a,True,1206.5906911680818
41,33835,condition_a,True,519.5371280069274
42,33835,baseline,True,567.923359425337
43,33835,condition_a,True,1953.4863957416017
44,33835,condition_b,True,489.4110236706236
45,33835,baseline,True,443.5858584486552
46,33835,condition_a,False,238.1026064758013
47,33835,condition_b,True,160.66623048533248
48,33835,baseline,False,390.9593564742779
49,33835,baseline,False,438.2119910224438
50,33835,baseline,True,684.3383867333962
51,33835,baseline,True,315.733245160294
52,33835,condition_a,True,1700.159959031178
53,33835,condition_b,False,324.14929644202465
54,33835,condition_b,True,755.4899574832153
55,33835,condition_a,True,1066.2073476541927
56,33835,baseline,True,322.5994996064216
57,33835,condition_a,True,623.8774255992229
58,33835,baseline,True,495.3425597178579
59,33835,condition_b,True,211.8133938777034
60,33835,condition_b,True,506.1403348749354
61,33835,condition_a,False,556.6234544942777
62,33835,condition_b,True,313.59660799613664
63,33835,condition_b,True,586.2345616985122
64,33835,baseline,False,257.83907959132284
65,33835,condition_a,True,549.4250631443866
66,33835,baseline,True,906.6566117582106
67,33835,condition_a,True,745.8521751750716
68,33835,baseline,True,367.6629183621325
69,33835,condition_b,True,141.57228940492143
70,33835,baseline,False,834.0520039652228
71,33835,baseline,True,311.5504580289535
72,33835,condition_b,True,595.3145023748577
73,33835,condition_a,True,776.7913697860273
74,33835,condition_b,False,584.6869082589578
75,33835,baseline,False,532.2033661303249
76,33835,condition_a,False,1560.091385214642
77,33835,condition_b,True,284.7636058056481
78,33835,condition_b,True,292.87580337177275
79,33835,baseline,False,339.5342119601155
80,33835,condition_b,True,106.49101189108056
81,33835,baseline,False,483.3418659285749
82,33835,condition_b,True,778.3796249229064
83,33835,condition_a,True,661.5667585043542
84,33835,condition_b,True,243.1541604038647
85,33835,baseline,True,312.407373889845
86,33835,condition_a,True,935.2660719072994
87,33835,condition_b,True,268.35432944727785
88,33835,condition_b,True,489.18379057159314
89,33835,condition_b,True,278.0745449770771
90,33835,condition_a,True,589.2012885958736
91,33835,condition_a,False,674.3619991905177
92,33835,condition_a,True,663.0764575455563
93,33835,baseline,True,547.8672510405972
94,33835,condition_a,False,556.6237278160354
95,33835,condition_b,True,334.607407054887
96,33835,condition_b,True,467.5783300438845
97,33835,condition_a,True,1952.0750801165632
98,33835,baseline,False,489.3586628749879
99,33835,baseline,True,351.5420217632947
100,33835,condition_a,True,1728.5260936774246
101,33835,condition_a,False,320.71531383422854
102,33835,condition_a,True,492.9303953088119
103,33835,condition_a,True,1623.4262388032903
104,33835,condition_a,True,2084.5398498129334
105,33835,baseline,True,496.0662365086656
106,33835,baseline,True,692.4963864767574
107,33835,condition_a,True,553.8150140983115
108,33835,condition_a,True,758.2802991863637
109,33835,baseline,True,473.950058362237
110,33835,condition_b,True,217.8079461533094
111,33835,condition_b,True,243.59185879446596
112,33835,condition_a,True,453.8138509298335
113,33835,condition_b,True,339.31712406000065
114,33835,baseline,True,541.1477514411885
115,33835,condition_b,True,577.1768236358987
116,33835,condition_a,True,808.8441645680165
117,33835,condition_a,True,987.0178651955694
118,33835,baseline,True,665.3014179398632
119,33835,baseline,True,431.72982474634506
0,50198,condition_a,True,371.8108279797124
1,50198,condition_a,True,1720.2516523044178
2,50198,baseline,True,433.36495622218473
3,50198,condition_b,True,350.77984352407225
4,50198,baseline,True,403.7198406761327
5,50198,baseline,True,359.64671984385984
6,50198,condition_a,False,734.1020737496126
7,50198,baseline,True,317.4611025507677
8,50198,baseline,False,483.7988378114999
9,50198,condition_b,True,392.7714519069054
10,50198,condition_a,False,357.5141221246312
11,50198,condition_a,True,228.40002584512385
12,50198,condition_b,True,447.02717523504
13,50198,condition_b,True,594.9680506428168
14,50198,baseline,True,226.59714847818563
15,50198,condition_a,False,404.8010802817345
16,50198,condition_a,False,868.6007038713043
17,50198,condition_a,True,882.5118685686709
18,50198,baseline,True,217.27454159402504
19,50198,condition_a,True,282.7460324738164
20,50198,condition_b,True,715.8641836454531
21,50198,condition_a,True,803.0538890944114
22,50198,condition_b,True,500.33927253178376
23,50198,condition_a,True,458.24158522761087
24,50198,baseline,True,102.98620148195414
25,50198,condition_b,True,153.30558709571932
26,50198,condition_b,True,211.208231117799
27,50198,condition_b,True,371.05483712307847
28,50198,condition_a,True,480.4749889967839
29,50198,condition_a,False,378.0767393365268
30,50198,condition_a,False,309.8867804331508
31,50198,condition_a,True,216.5840335327922
32,50198,baseline,False,549.5498216340791
33,50198,condition_b,True,204.63070703281653
34,50198,condition_b,True,212.18044600036575
35,50198,condition_b,True,597.816524574306
36,50198,condition_b,True,599.4971257709142
37,50198,condition_b,True,298.20548129985013
38,50198,condition_b,True,135.29418584643588
39,50198,condition_b,True,179.62181660870328
40,50198,condition_a,True,724.2577346971293
41,50198,baseline,True,213.3658063326132
42,50198,condition_a,True,259.9528550304231
43,50198,condition_a,True,314.7230496322369
44,50198,condition_a,False,560.8040048623508
45,50198,condition_b,True,374.1326993628689
46,50198,condition_b,True,356.94959468344376
47,50198,condition_b,True,340.29001130684827
48,50198,condition_a,True,603.2904007071965
49,50198,condition_b,True,385.9990531019626
50,50198,baseline,False,450.6508525202096
51,50198,condition_b,True,123.76671804289572
52,50198,baseline,True,424.8545877498533
53,50198,condition_b,True,258.9681617939921
54,50198,condition_a,False,853.8649613011469
55,50198,condition_b,True,315.7328932008411
56,50198,condition_b,True,396.5489500760562
57,50198,baseline,True,134.15220932508709
58,50198,condition_b,True,312.8832597946824
59,50198,condition_a,True,477.45424962304
60,50198,condition_b,True,305.061434085382
61,50198,condition_a,False,162.67404892359815
62,50198,condition_b,True,192.8447998293231
63,50198,baseline,True,656.0708488773281
64,50198,baseline,True,652.2066026054903
65,50198,condition_b,True,222.55717720204268
66,50198,condition_b,True,261.71921089150715
67,50198,baseline,True,546.1415147616856
68,50198,condition_a,True,298.0631892757622
69,50198,condition_a,True,420.87877856767255
70,50198,baseline,True,201.27528568173588
71,50198,baseline,True,308.27786415967574
72,50198,baseline,True,321.9524964680776
73,50198,baseline,True,371.3135238143687
74,50198,condition_a,True,455.4261417812609
75,50198,baseline,True,206.2093824263672
76,50198,baseline,False,363.41556159565175
77,50198,condition_a,True,552.241508815356
78,50198,condition_b,True,209.1673311073557
79,50198,condition_a,True,199.4865116760983
80,50198,baseline,True,348.0392761095279
81,50198,baseline,True,421.9167129169074
82,50198,baseline,True,585.2269028594569
83,50198,condition_a,True,689.4342153276392
84,50198,condition_a,True,205.5414598338362
85,50198,condition_b,False,289.07749728829566
86,50198,baseline,True,642.9988136992648
87,50198,baseline,True,335.8628112604497
88,50198,baseline,True,347.1031971660712
89,50198,baseline,True,278.83838687182543
90,50198,baseline,True,193.30906204493735
91,50198,condition_a,True,1649.4319451703036
92,50198,baseline,True,486.1692891863418
93,50198,condition_a,True,441.9671385834597
94,50198,baseline,True,508.74063647716906
95,50198,condition_b,True,227.77776523705484
96,50198,baseline,True,225.8642161759106
97,50198,condition_b,True,695.2150770833096
98,50198,condition_b,True,229.63887837779689
99,50198,condition_a,True,580.1735471918349
